id,user_handle,text,time,device,label,processed_text,labels_pred
663048421071298560,realDonaldTrump,"""@HouseCracka: Donald Trump is going to win the Presidency. Get on board the #TrumpTrain its going to be #YUGE""  Thanks.",2015-11-07 19:40:37,android,0,""" housecracka : donald trump going win presidency . get board trumptrain going yuge "" thanks .",0
663050261431246848,realDonaldTrump,They are saying that tickets to tonight's Saturday Night Live are the hardest to get in the history of this great show! Off to a good start!,2015-11-07 19:47:55,android,0,saying tickets tonight ' saturday night live hardest get history great show good start,0
663050817168138241,realDonaldTrump,"""@keksec_org: @realDonaldTrump I haven't seen anyone carry themselves so Presidential since Reagan. #MakeAmericaGreatAgain"" Great!",2015-11-07 19:50:08,android,0,""" keksec_org : realdonaldtrump ' seen anyone carry presidential since reagan . makeamericagreatagain "" great",0
663051304437174272,realDonaldTrump,"""@tazz53098: @realDonaldTrump can't wait to watch. #trump for president #saturday night live""",2015-11-07 19:52:04,android,0,""" tazz53098 : realdonaldtrump ' wait watch . trump president saturday night live """,0
663060076073197568,realDonaldTrump,"""@nbcsnl: We're live from Studio 8H tonight. #SNL https://t.co/Uiq9llzwEC""",2015-11-07 20:26:55,android,0,""" nbcsnl : ' live studio 8h tonight . snl https : . co uiq9llzwec """,0
663060308869693441,realDonaldTrump,"""@nbcsnl: See you at Rockefeller Center. #SNL https://t.co/C4Kx5qId6M""",2015-11-07 20:27:51,android,0,""" nbcsnl : see rockefeller center . snl https : . co c4kx5qid6m """,0
651726573826121728,realDonaldTrump,"Ben Carson was speaking in general terms as to what he would do if confronted with a gunman, and was not criticizing the victims. Not fair!",2015-10-07 14:51:38,android,0,"ben carson speaking general terms would confronted gunman , criticizing victims . fair",0
651767453014429696,realDonaldTrump,"If Stuart Stevens' book is as bad as his horrible political advice to Mitt Romney, don't waste your money. Arrogant guy but a zero!",2015-10-07 17:34:04,android,0,"stuart stevens ' book bad horrible political advice mitt romney , ' waste money . arrogant guy zero",0
651768813906751488,realDonaldTrump,"Heading to a packed house in Waterloo, Iowa! Will celebrate today's great poll numbers together. See you soon!",2015-10-07 17:39:29,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,"heading packed house waterloo , iowa celebrate today ' great poll numbers together . see soon",1
651785773478510593,realDonaldTrump,I wonder why somebody doesn't do something about the clowns @politico and their totally dishonest reporting.,2015-10-07 18:46:52,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,wonder somebody ' something clowns politico totally dishonest reporting .,1
651785947525287936,realDonaldTrump,".@politico has no power,  but so dishonest!",2015-10-07 18:47:34,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,". politico power , dishonest",1
651841923670536192,realDonaldTrump,Just found out I won the Rockingham County Republican Booth Straw Poll at the Deerfield Fair in New Hampshire this past weekend. 39% ---Wow!,2015-10-07 22:29:59,iphone,1,found rockingham county republican booth straw poll deerfield fair new hampshire past weekend . 39 - - - wow,1
651896052887322625,realDonaldTrump,.@stuartpstevens made some of the dumbest political decisions of all time in helping Romney to get destroyed by Obama. Should have won!,2015-10-08 02:05:05,android,0,. stuartpstevens made dumbest political decisions time helping romney get destroyed obama .,0
651899195700285440,realDonaldTrump,"Iowa was amazing today. Great crowd, great people. Thanks, will be back soon!",2015-10-08 02:17:34,android,0,"iowa amazing today . great crowd , great people . thanks , back soon",0
651899775915167744,realDonaldTrump,"""@sugarofsaturn: @realDonaldTrump @stuartpstevens On the bright side Romney's loss gave us Donald Trump!""  So true!",2015-10-08 02:19:52,android,0,""" sugarofsaturn : realdonaldtrump stuartpstevens bright side romney ' loss gave us donald trump "" true",0
651900125732732929,realDonaldTrump,"""@3462727: @BretBaier @Norsu2 @realDonaldTrump tired of FOX bashing Trump &amp; pushing GOP establish / Christie/Rubio/Bush""",2015-10-08 02:21:16,android,0,""" 3462727 : bretbaier norsu2 realdonaldtrump tired fox bashing trump amp ; pushing gop establish christie rubio bush """,0
651906514303582208,realDonaldTrump,"""@DarrenJJordan: @realDonaldTrump @stuartpstevens And he's still a consultant? For what?""  Only a fool would pay Stuart for his advice.",2015-10-08 02:46:39,android,0,""" darrenjjordan : realdonaldtrump stuartpstevens ' still consultant ? ? "" fool would pay stuart advice .",0
651907758443249664,realDonaldTrump,"Just arrived in Las Vegas for a packed house speech tomorrow. Big poll results today, Leading big everywhere. MAKE AMERICA GREAT AGAIN!",2015-10-08 02:51:36,android,0,"arrived las vegas packed house speech tomorrow . big poll results today , leading big everywhere . make america great",0
651908484187885568,realDonaldTrump,"""@metskins10: @realDonaldTrump @DarrenJJordan @stuartpstevens Pay him, just do the opposite and you will win in a landslide.""",2015-10-08 02:54:29,android,0,""" metskins10 : realdonaldtrump darrenjjordan stuartpstevens pay , opposite win landslide . """,0
651908791965847552,realDonaldTrump,"""@Sandikay60: @realDonaldTrump @DarrenJJordan @stuartpstevens Donald Trump, our next president of the United States! #trump2016""  Thank you.",2015-10-08 02:55:42,android,0,""" sandikay60 : realdonaldtrump darrenjjordan stuartpstevens donald trump , next president united states trump2016 "" thank .",0
651909287006961664,realDonaldTrump,"""@keksec_org: @realDonaldTrump I truly believe you are the best #MakeAmericaGreatAgain""  Thank you so much!",2015-10-08 02:57:40,android,0,""" keksec_org : realdonaldtrump truly believe best makeamericagreatagain "" thank much",0
651928500694200320,realDonaldTrump,"""@PjwJ316: @realDonaldTrump YES!!!!!!!!!! AMERICA NEEDS @realDonaldTrump FOR PRESIDENT!!! CAN'T WAIT FOR AMERICA TO BE GREAT AGAIN!!!!""",2015-10-08 04:14:01,android,0,""" pjwj316 : realdonaldtrump yes america needs realdonaldtrump president ' wait america great """,0
674233304682483712,realDonaldTrump,"Just won IOWA @CNN Poll BIG: Trump 33% Cruz 20% Rubio 11%,  but @WSJ reported ""Cruz momentum"" but nothing about the fact that I easily won!",2015-12-08 16:25:21,android,0,"iowa cnn poll big : trump 33 cruz 20 rubio 11 , wsj reported "" cruz momentum "" nothing fact easily",0
674234492287123456,realDonaldTrump,"I wish the @WSJ Wall Street Journal had reported the just out @CNN Iowa Poll correctly. I lead by a wide margin,13 points, going up big!",2015-12-08 16:30:04,android,0,"wish wsj wall street journal reported cnn iowa poll correctly . lead wide margin , 13 points , going big",0
846533818811080704,realDonaldTrump,"Why isn't the House Intelligence Committee looking into the Bill &amp; Hillary deal that allowed big Uranium to go to Russia, Russian speech....",2017-03-28 04:26:04,iphone,1,"' house intelligence committee looking bill amp ; hillary deal allowed big uranium go russia , russian speech ... .",1
846536212362018816,realDonaldTrump,"...money to Bill, the Hillary Russian ""reset,"" praise of Russia by Hillary, or Podesta Russian Company. Trump Russia story is a hoax. #MAGA!",2017-03-28 04:35:35,iphone,1,"... money bill , hillary russian "" reset , "" praise russia hillary , podesta russian company . trump russia story hoax . maga",0
846537639167713281,realDonaldTrump,The Republican House Freedom Caucus was able to snatch defeat from the jaws of victory. After so many bad years they were ready for a win!,2017-03-28 04:41:15,iphone,1,republican house freedom caucus able snatch defeat jaws victory . many bad years ready win,0
776998082936315904,realDonaldTrump,Just arrived in Texas - have been informed two @fortworthpd officers have been shot. My thoughts and prayers are with them.,2016-09-17 07:15:53,iphone,1,arrived texas - informed two fortworthpd officers shot . thoughts prayers .,1
777004964409335808,realDonaldTrump,A very interesting take from @KatiePavlich: https://t.co/XaM9yEYCHL,2016-09-17 07:43:14,iphone,1,interesting take katiepavlich : https : . co xam9yeychl,1
820631495660408835,realDonaldTrump,"The Democrats are most angry that so many Obama Democrats voted for me. With all of the jobs I am bringing back to our Nation, that number..",2017-01-15 15:59:29,android,0,"democrats angry many obama democrats voted . jobs bringing back nation , number . .",0
820707210565132288,realDonaldTrump,"For many years our country has been divided, angry and untrusting. Many say it will never change, the hatred is too deep. IT WILL CHANGE!!!!",2017-01-15 21:00:21,android,0,"many years country divided , angry untrusting . many say never change , hatred deep . change",0
820723387995717632,realDonaldTrump,"Thank you to Bob Woodward who said, ""That is a garbage document...it never should have been presented...Trump's right to be upset (angry)...",2017-01-15 22:04:38,android,0,"thank bob woodward said , "" garbage document ... never presented ... trump ' right upset ( angry ) ...",0
820725491812487170,realDonaldTrump,"about that...Those Intelligence chiefs made a mistake here, &amp; when people make mistakes, they should APOLOGIZE."" Media should also apologize",2017-01-15 22:13:00,android,0,"... intelligence chiefs made mistake , amp ; people make mistakes , apologize . "" media also apologize",0
820764134857969666,realDonaldTrump,".@NBCNews is bad but Saturday Night Live is the worst of NBC. Not funny, cast is terrible, always a complete hit job. Really bad television!",2017-01-16 00:46:33,android,0,". nbcnews bad saturday night live worst nbc . funny , cast terrible , always complete hit job . really bad television",0
820786730257285120,realDonaldTrump,".@FoxNews ""Outgoing CIA Chief, John Brennan, blasts Pres-Elect Trump on Russia threat. Does not fully understand."" Oh really, couldn't do...",2017-01-16 02:16:20,android,0,". foxnews "" outgoing cia chief , john brennan , blasts pres-elect trump russia threat . fully understand . "" oh really , ' ...",0
820789938887294977,realDonaldTrump,"much worse - just look at Syria (red line), Crimea, Ukraine and the build-up of Russian nukes. Not good! Was this the leaker of Fake News?",2017-01-16 02:29:05,android,0,"much worse - look syria ( red line ) , crimea , ukraine build-up russian nukes . good leaker fake news ?",0
765765603743391744,realDonaldTrump,#LawandOrder #ImWithYou Transcript: https://t.co/YlATGI2Ph6,2016-08-17 07:22:01,iphone,1,lawandorder imwithyou transcript : https : . co ylatgi2ph6,1
765769891278381056,realDonaldTrump,#LawandOrder #ImWithYou Video: https://t.co/AIa2Z9po2h https://t.co/qqSfOfgdap,2016-08-17 07:39:04,iphone,1,lawandorder imwithyou video : https : . co aia2z9po2h https : . co qqsfofgdap,1
765902170084483073,realDonaldTrump,Join me in North Carolina - tomorrow at 7:30pm! #ImWithYou  Tickets: https://t.co/vDag45zrDc,2016-08-17 16:24:41,iphone,1,join north carolina - tomorrow 7 : 30pm imwithyou tickets : https : . co vdag45zrdc,1
765950471160954884,realDonaldTrump,Thank you Governor @ScottWalker &amp; @GOP Chairman @Reince Priebus.  #MakeAmericaGreatAgain #ImWithYou https://t.co/IdJBuaKMwK,2016-08-17 19:36:37,iphone,1,thank governor scottwalker amp ; gop chairman reince priebus . makeamericagreatagain imwithyou https : . co idjbuakmwk,1
765953073072058368,realDonaldTrump,#MakeAmericaSafeAgain #ImWithYou https://t.co/N9XNoGNcqc,2016-08-17 19:46:57,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,makeamericasafeagain imwithyou https : . co n9xnogncqc,1
765955844055760896,realDonaldTrump,"A vote for Hillary Clinton is a vote for another generation of poverty, high crime, &amp; lost opportunities. #ImWithYou https://t.co/Eph6qy7zyB",2016-08-17 19:57:58,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,"vote hillary clinton vote another generation poverty , high crime , amp ; lost opportunities . imwithyou https : . co eph6qy7zyb",1
766002945485864961,realDonaldTrump,"We will repeal &amp; replace #Obamacare, which has caused soaring double-digit premium increases. It is a disaster! https://t.co/NNMyTJo6i6",2016-08-17 23:05:08,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,"repeal amp ; replace obamacare , caused soaring double-digit premium increases . disaster https : . co nnmytjo6i6",1
766028026987491328,realDonaldTrump,We are going to make this a government of the people once again! #MakeAmericaGreatAgain #ImWithYou https://t.co/Fi7yEb2XQb,2016-08-18 00:44:48,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,going make government people makeamericagreatagain imwithyou https : . co fi7yeb2xqb,1
766038151206936576,realDonaldTrump,Will be participating in a town hall event- hosted by @SeanHannity tonight at 10pmE on @FoxNews. Enjoy! https://t.co/7nReqYM7FF,2016-08-18 01:25:02,iphone,1,participating town hall event - hosted seanhannity tonight 10pme foxnews . enjoy https : . co 7nreqym7ff,1
766082563064623105,realDonaldTrump,I will be doing a Town Hall tonight at 10:00 P.M. on @seanhannity - @FoxNews,2016-08-18 04:21:30,android,0,town hall tonight 10 : 00 p . . seanhannity - foxnews,0
718761006068051968,realDonaldTrump,"Bernie Sanders says that Hillary Clinton is unqualified to be president. Based on her decision making ability, I can go along with that!",2016-04-09 14:22:32,android,0,"bernie sanders says hillary clinton unqualified president . based decision making ability , go along",0
718766507199766528,realDonaldTrump,"""@gene70: @realDonaldTrump Fugedaboudit!!! The woman in New York love Donald Trump!!! https://t.co/ZcfT90hGEX""",2016-04-09 14:44:24,android,0,""" gene70 : realdonaldtrump fugedaboudit woman new york love donald trump https : . co zcft90hgex """,0
718771185757077504,realDonaldTrump,"""@gene70: @realDonaldTrump The Real Person Of The Year! https://t.co/3yFUZALNVn""  Wow!",2016-04-09 15:02:59,android,0,""" gene70 : realdonaldtrump real person year https : . co 3yfuzalnvn "" wow",0
718913705111613440,realDonaldTrump,"A great honor to visit the 9/11 Memorial Museum with my wife, @MELANIATRUMP, today. #NewYorkValues https://t.co/eKCEWRD0Ro",2016-04-10 00:29:18,iphone,1,"great honor visit 9 11 memorial museum wife , melaniatrump , today . newyorkvalues https : . co ekcewrd0ro",1
718954883618054144,realDonaldTrump,I will be interviewed on @JudgeJeanine on @FoxNews tonight at 9:00. Enjoy!,2016-04-10 03:12:56,android,0,interviewed judgejeanine foxnews tonight 9 : 00 . enjoy,0
718992948193570816,realDonaldTrump,"""@vivhall3: @realDonaldTrump here your delegate replaced at CO GOP convention. https://t.co/NxYhzdcMS0"" Very sad!",2016-04-10 05:44:11,android,0,""" vivhall3 : realdonaldtrump delegate replaced co gop convention . https : . co nxyhzdcms0 "" sad",0
729604845716516864,realDonaldTrump,I will win the election against Crooked Hillary despite the people in the Republican Party that are currently and selfishly opposed to me!,2016-05-09 12:32:05,android,0,win election crooked hillary despite people republican party currently selfishly opposed,0
729605529417465856,realDonaldTrump,I will be interviewed on @NewDay @CNN at 7:00 A.M.,2016-05-09 12:34:48,android,0,interviewed newday cnn 7 : 00 . .,0
729609208853897216,realDonaldTrump,"""@mathewjmari: On @FaceTheNation #MattSchlapp was on the ball &amp; #jenniferrubin is in a time warped stupor. @realDonaldTrump will EXPAND #GOP",2016-05-09 12:49:25,android,0,""" mathewjmari : facethenation mattschlapp ball amp ; jenniferrubin time warped stupor . realdonaldtrump expand gop",0
729613336191586304,realDonaldTrump,.@drmoore  Russell Moore is truly a terrible representative of Evangelicals and all of the good they stand for. A nasty guy with no heart!,2016-05-09 13:05:49,android,0,. drmoore russell moore truly terrible representative evangelicals good stand . nasty guy heart,0
729618676748570625,realDonaldTrump,I will be interviewed on @CNN at 7:00 A.M.,2016-05-09 13:27:02,android,0,interviewed cnn 7 : 00 . .,0
729621735717351424,realDonaldTrump,"Wow, I hear @Morning_Joe has gone really hostile ever since I said I won't do or watch the show anymore.They misrepresent my positions!",2016-05-09 13:39:12,android,0,"wow , hear morning_joe gone really hostile ever since said ' watch show anymore . misrepresent positions",0
729633186913882113,realDonaldTrump,"""@RichBooth6: @realDonaldTrump @CNN good interview Mr. Trump. You set the facts straight."" Thank you.",2016-05-09 14:24:42,android,0,""" richbooth6 : realdonaldtrump cnn good interview mr . trump . set facts straight . "" thank .",0
729635334116544512,realDonaldTrump,Will be interviewed by @MariaBartiromo on @FoxBizAlert  at 7:30 A.M. Enjoy!,2016-05-09 14:33:14,android,0,interviewed mariabartiromo foxbizalert 7 : 30 . . enjoy,0
729643519846055936,realDonaldTrump,"""@NathanDWilsonFL: @MariaBartiromo you had a great interview with Donald today! I started watching your show due to Donald Trump.",2016-05-09 15:05:45,android,0,""" nathandwilsonfl : mariabartiromo great interview donald today started watching show due donald trump .",0
729645861089775616,realDonaldTrump,"""@daybastrop @foxandfriends @BretBaier The liars that signed the pledge and now won't support @realDonaldTrump IS the reason they are losers",2016-05-09 15:15:04,android,0,""" daybastrop foxandfriends bretbaier liars signed pledge ' support realdonaldtrump reason losers",0
729646520568524802,realDonaldTrump,"""@Valdosta_Monkey: @ChrisCuomo @realDonaldTrump  Is Chris serious, lying or misinformed? Bill Clinton signed NAFTA https://t.co/dFDvYQrN1v""",2016-05-09 15:17:41,android,0,""" valdosta_monkey : chriscuomo realdonaldtrump chris serious , lying misinformed ? bill clinton signed nafta https : . co dfdvyqrn1v """,0
729690751781748736,realDonaldTrump,#WVPrimary #VoteTrump #Trump2016 https://t.co/ihDWRMdy98 https://t.co/VSStoanoDb,2016-05-09 18:13:26,iphone,1,wvprimary votetrump trump2016 https : . co ihdwrmdy98 https : . co vsstoanodb,1
729691263092543488,realDonaldTrump,#NEPrimary #VoteTrump #Trump2016 https://t.co/ygD2z6EnhY https://t.co/Z2yVlmHl8o,2016-05-09 18:15:28,iphone,1,neprimary votetrump trump2016 https : . co ygd2z6enhy https : . co z2yvlmhl8o,1
622254608790847488,realDonaldTrump,"""@BillyParker03: @realDonaldTrump The @BillAndMoShow has your back! TRUMP FOR PREZ!""",2015-07-18 07:00:34,android,0,""" billyparker03 : realdonaldtrump billandmoshow back trump prez """,0
622254725749063680,realDonaldTrump,"""@SteveMullaney1: @realDonaldTrump has all of my support!!""",2015-07-18 07:01:02,android,0,""" stevemullaney1 : realdonaldtrump support """,0
622255108642897920,realDonaldTrump,"""@jimlibertarian: @realDonaldTrump @nonstop85716 it doesn't matter how you vote for Donald, just remember to vote Donald Trump for POTUS",2015-07-18 07:02:33,android,0,""" jimlibertarian : realdonaldtrump nonstop85716 ' matter vote donald , remember vote donald trump potus",0
622255229778554880,realDonaldTrump,"""@rua1ri: @realDonaldTrump your what America needs Donald!""  Thank you.",2015-07-18 07:03:02,android,0,""" rua1ri : realdonaldtrump america needs donald "" thank .",0
622395510536581121,realDonaldTrump,"""@koltonbittner: .@realDonaldTrump makes me proud to be an American"" So nice, thank you!",2015-07-18 16:20:27,android,0,""" koltonbittner : . realdonaldtrump makes proud american "" nice , thank",0
622399905441583104,realDonaldTrump,The liberal clown  @ariannahuff told her minions at the money losing @HuffingtonPost to cover me as enterainment. I am #1 in Huff Post Poll.,2015-07-18 16:37:55,android,0,liberal clown ariannahuff told minions money losing huffingtonpost cover enterainment . 1 huff post poll .,0
622401553022894081,realDonaldTrump,It's driving @ariannahuff &amp; the money losing @HuffingtonPost post crazy that I am #1 in their poll and they only write bad stories about me!,2015-07-18 16:44:28,android,0,' driving ariannahuff amp ; money losing huffingtonpost post crazy 1 poll write bad stories,0
622402845770264576,realDonaldTrump,Made a speech in Arkansas last night before a record GOP crowd. Great spirit and amazing people. MAKE AMERICA GREAT AGAIN!,2015-07-18 16:49:36,android,0,made speech arkansas last night record gop crowd . great spirit amazing people . make america great,0
622404796880793600,realDonaldTrump,Ratings starved @CNN and @CNNPolitics does not cover me accurately. Why can't they get it right - it's really not that hard!,2015-07-18 16:57:21,android,0,ratings starved cnn cnnpolitics cover accurately . ' get right - ' really hard,0
622406423121506304,realDonaldTrump,The $10 billion (net worth) is AFTER all debt and liabilities. So simple to understand but @CNN &amp; @CNNPolitics is just plain dumb!,2015-07-18 17:03:49,android,0,$10 billion ( net worth ) debt liabilities . simple understand cnn amp ; cnnpolitics plain dumb,0
622407831442993154,realDonaldTrump,I am now in Iowa getting ready to speak. People are always amazed to find out that I am Protestant (Presbyterian). GREAT.,2015-07-18 17:09:25,android,0,iowa getting ready speak . people always amazed find protestant ( presbyterian ) . great .,0
622465431018864640,realDonaldTrump,Statement on John McCain- http://t.co/Nh0rJPeUNl,2015-07-18 20:58:18,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,statement john mccain - http : . co nh0rjpeunl,1
622465590901514240,realDonaldTrump,"Just left Family Leadership Summit in Iowa, got a standing ovation from many wonderful people. I will be back soon.",2015-07-18 20:58:56,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,"left family leadership summit iowa , got standing ovation many wonderful people . back soon .",0
622465668978491392,realDonaldTrump,"In addition to doing a lousy job in taking care of our Vets, John McCain let us down by losing to Barack Obama in his run for President!",2015-07-18 20:59:14,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,"addition lousy job taking care vets , john mccain let us losing barack obama run president",1
622465729737138176,realDonaldTrump,"Captured or not, all our soldiers are heroes!",2015-07-18 20:59:29,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,"captured , soldiers heroes",1
622469683476889601,realDonaldTrump,The Veterans of our country have been treated like third class citizens for many years...,2015-07-18 21:15:12,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,veterans country treated like third class citizens many years ...,0
622469714502094848,realDonaldTrump,....John McCain has failed miserably to fix the situation and to make it possible for Veterans to successfully manage their lives.,2015-07-18 21:15:19,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,... . john mccain failed miserably fix situation make possible veterans successfully manage lives .,1
622469784278564864,realDonaldTrump,"All he does is go on television is talk, talk, talk, but incapable of doing anything.",2015-07-18 21:15:36,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,"go television talk , talk , talk , incapable anything .",0
622469841954414592,realDonaldTrump,I will make this right for our great Vets!,2015-07-18 21:15:49,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,make right great vets,1
622469994220273664,realDonaldTrump,It's a national embarrassment that an illegal immigrant can walk across the border and receive free health care and one of our Veterans.....,2015-07-18 21:16:26,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,' national embarrassment illegal immigrant walk across border receive free health care one veterans ... . .,1
622470019482550272,realDonaldTrump,....that has served our country is put on a waiting list and gets no care.,2015-07-18 21:16:32,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,... . served country put waiting list gets care .,1
622478895560962048,realDonaldTrump,I have a proven track record supporting our Veterans. Veterans deserve universal access to care. VA scandal proves politicians are inept.,2015-07-18 21:51:48,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",1,proven track record supporting veterans . veterans deserve universal access care . va scandal proves politicians inept .,1
622500678380990464,realDonaldTrump,"Congrats to the new Gov. of Texas, @GregAbbott_TX, for taking a tough &amp; bold stance at the border. Should have been done long ago by Perry.",2015-07-18 23:18:21,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,"congrats new gov . texas , gregabbott_tx , taking tough amp ; bold stance border . done long ago perry .",1
622507858714841088,realDonaldTrump,"Why would anybody listen to @MittRomney? He lost an election that should have easily been won against Obama. By the way,so did John McCain!",2015-07-18 23:46:53,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,"would anybody listen mittromney ? lost election easily obama . way , john mccain",1
826390034693623809,realDonaldTrump,Nancy Pelosi and Fake Tears Chuck Schumer held a rally  at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!,2017-01-31 13:21:52,android,0,nancy pelosi fake tears chuck schumer held rally steps supreme court mic work ( mess ) - like dem party,0
826391334248407040,realDonaldTrump,When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!,2017-01-31 13:27:02,android,0,democrats give us attorney general rest cabinet ashamed wonder . c . ' work,0
714411420104925184,realDonaldTrump,"I will be interviewed on @foxandfriends at 7:30. Things are looking good, had a great Easter-look forward to spending the week in Wisconsin!",2016-03-28 14:18:50,android,0,"interviewed foxandfriends 7 : 30 . things looking good , great easter-look forward spending week wisconsin",0
714423264039317505,realDonaldTrump,"""@nellalda: @realDonaldTrump We stand by Trump 100%""  Thank you!",2016-03-28 15:05:54,android,0,""" nellalda : realdonaldtrump stand trump 100 "" thank",0
714463489503404032,realDonaldTrump,"""Kirsten Powers: Anti- Trump Operative was Aggressively Shopping Cruz Story""  via the Gateway Pundit: https://t.co/batAmur1FD",2016-03-28 17:45:44,iphone,1,""" kirsten powers : anti - trump operative aggressively shopping cruz story "" via gateway pundit : https : . co batamur1fd",1
714503667261562880,realDonaldTrump,"A detainee released from Gitmo has killed an American. When will our so-called ""leaders"" ever learn!",2016-03-28 20:25:23,android,0,"detainee released gitmo killed american . so-called "" leaders "" ever learn",0
714577392367443970,realDonaldTrump,"Ted Cruz is incensed that I want to refocus NATO on terrorism, as well as current mission, but also want others to PAY FAIR SHARE, a must!",2016-03-29 01:18:21,android,0,"ted cruz incensed want refocus nato terrorism , well current mission , also want others pay fair share , must",0
714578358022090752,realDonaldTrump,"""@wolfblitzer:  Campaign-to-date popular GOP totals: @realDonaldTrump 7,546,980; @tedcruz 5,481,737; @JohnKasich 2,724,749"" A BIG DIFFERENCE",2016-03-29 01:22:11,android,0,""" wolfblitzer : campaign-to-date popular gop totals : realdonaldtrump 7 , 546 , 980 ; tedcruz 5 , 481 , 737 ; johnkasich 2 , 724 , 749 "" big difference",0
714581379351252996,realDonaldTrump,Just released that international gangs are all over our cities. This will end when I am President!,2016-03-29 01:34:11,android,0,released international gangs cities . end president,0
714581499362803713,realDonaldTrump,"""@PaulaDuvall2:  Cruz will say anything that is contrary to what you have to say. If you're for Motherhood, he'll be against it!""",2016-03-29 01:34:40,android,0,""" pauladuvall2 : cruz say anything contrary say . ' motherhood , ' """,0
714591260791713792,realDonaldTrump,"After the way I beat Gov. Scott Walker (and Jeb, Rand, Marco and all others) in the Presidential Primaries, no way he would ever endorse me!",2016-03-29 02:13:27,android,0,"way beat gov . scott walker ( jeb , rand , marco others ) presidential primaries , way would ever endorse",0
714617467839111173,realDonaldTrump,"Lyin'Ted Cruz is weak &amp; losing big, so now he wants to debate again. But, according to Drudge,Time and on-line polls, I have won all debates",2016-03-29 03:57:35,android,0,"lyin ' ted cruz weak amp ; losing big , wants debate . , according drudge , time on-line polls , debates",0
714619106151030784,realDonaldTrump,"Lyin' Ted, I have already beaten you in all debates, and am way ahead of you in votes and delegates. You should focus on jobs &amp; illegal imm!",2016-03-29 04:04:06,android,0,"lyin ' ted , already beaten debates , way ahead votes delegates . focus jobs amp ; illegal imm",0
714619931938197504,realDonaldTrump,"We need to secure our borders ASAP. No games, we must be smart, tough and vigilant. MAKE AMERICA GREAT AGAIN &amp; MAKE AMERICA STRONG AGAIN!",2016-03-29 04:07:23,android,0,"need secure borders asap . games , must smart , tough vigilant . make america great amp ; make america strong",0
642034325404446720,realDonaldTrump,I'll be on @greta ON THE RECORD tonight at 7 PM,2015-09-10 20:58:06,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,' greta record tonight 7 pm,1
630670147938861056,realDonaldTrump,I will be interviewed on @TODAY Show at 7:00 A.M. and on Morning Joe at 7:20.,2015-08-10 12:20:55,android,0,interviewed today show 7 : 00 . . morning joe 7 : 20 .,0
630672263751299072,realDonaldTrump,".@KathieLGifford, Melania  and I send our deepest condolences. Frank was a special and amazing person. He will be missed by all!",2015-08-10 12:29:19,android,0,". kathielgifford , melania send deepest condolences . frank special amazing person . missed",0
630731186797707264,realDonaldTrump,"Oh really, check out innocent @megynkelly discussion on @HowardStern show 5 years ago--I am the innocent (pure) one!http://t.co/8Hg7f5Q2jE",2015-08-10 16:23:28,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,"oh really , check innocent megynkelly discussion howardstern show 5 years ago - - innocent ( pure ) one http : . co 8hg7f5q2je",1
827477947154063361,realDonaldTrump,"Yes, Arnold Schwarzenegger did a really bad job as Governor of California and even worse on the Apprentice...but at least he tried hard!",2017-02-03 13:24:51,android,0,"yes , arnold schwarzenegger really bad job governor california even worse apprentice ... least tried hard",0
827478751931924480,realDonaldTrump,"Iran is playing with fire - they don't appreciate how ""kind"" President Obama was to them. Not me!",2017-02-03 13:28:02,android,0,"iran playing fire - ' appreciate "" kind "" president obama .",0
